grantee_clean,grantee_jcn,granter_ministry,granter_jcn,grant_date,grant_month,grant_year,amount,amount_est,competitive_bid,num_bidders,govt_reemployees,grant_name,grantee,grantee_detail,grant_type,description,contract_reason,npo_type,admin_division,filename
国際緑化推進センタ-,1010005018507,MOFA,NA,2015-12-03,2015 Dec,2015,33283440,0,Negotiated,2,0,"独立行政法人国際協力機構
契約担当役理事　神崎康史
東京都千代田区二番町5-25",NA,"共同企業体代表者　有限会社アイエムジー
神奈川県横浜市瀬谷区宮沢3-32-6
構成員　公益財団法人国際緑化推進センター
（1010005018507）",Goods and Services,エチオピア国付加価値型森林コーヒー生産・販売促進プロジェクト（REDD+プログラム連携調査）業務実施契約,NA,公財,国認定,h27_youshiki3-4
国際緑化推進センタ-,1010005018507,MAFF,NA,2016-04-28,2016 Apr,2016,56129000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業,NA,-99,国認定,h28_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2016-04-28,2016 Apr,2016,8100000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業,NA,-99,国認定,h28_youshiki1
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2016-05-25,2016 May,2016,15254339,0,Negotiated,0,0,"独立行政法人国際協力機構
東京国際センター長　佐々木十一郎
東京都渋谷区西原2-49-5",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12
",Goods and Services,2014-2016年度課題別研修「持続的森林管理及びREDD＋に向けた国家森林モニタリングシステム整備のための人材育成」（3年次）,NA,公財,国認定,h28_youshiki3-4
国際緑化推進センタ-,1010005018507,MAFF,NA,2016-09-07,2016 Sep,2016,22496400,23781471,Competitive,1,NA,"支出負担行為担当官林野庁長官今井敏
東京都千代田区霞が関1-2-1",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1丁目2番1号林友ビル3階",Goods and Services,森林吸収源インベントリ情報整備事業（伐採木材製品（HWP）に係る炭素蓄積変化量の算定等）,NA,公財,国認定,h28_youshiki2-3
国際緑化推進センタ-,4050005005317,MAFF,4050005005317,2016-09-14,2016 Sep,2016,13932000,0,Competitive,1,NA,"森林総合研究所
理事長　沢田治雄
茨城県つくば市松の里1",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12 林友ビル3F",Goods and Services,ＲＥＤＤプラスに係る公開セミナーと専門家会合の企画・運営事業　１件,NA,公財,国認定,h28_youshiki3-3
国際緑化推進センタ-,1010005018507,MOE,NA,2016-09-29,2016 Sep,2016,7020000,0,Competitive,1,NA,"支出負担行為担当官
環境省自然環境局長
亀澤　玲治
東京都千代田区霞が関1-2-2",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12",Goods and Services,平成28年度持続可能な森林経営のためのパートナーシップ構築委託業務,NA,公財,国認定,h28_youshiki2-3
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2016-11-24,2016 Nov,2016,231042240,0,Negotiated,2,0,"独立行政法人国際協力機構
契約担当役理事　神崎康史
東京都千代田区二番町5-25",NA,"共同企業体代表者　公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12林友ビル

構成員　国際耕種株式会社",Goods and Services,エチオピア国REDD+及び付加価値型森林コーヒー生産・販売を通じた持続的な森林管理支援プロジェクト業務実施契約,NA,公財,国認定,h28_youshiki3-4
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2017-04-27,2017 Apr,2017,1467175,0,Negotiated,1,0,"独立行政法人国際協力機構
東京国際センター所長　木野本浩之
東京都渋谷区西原2-49-5",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12林友ビル3F
",Goods and Services,2017-2019年度課題別研修「REDD＋実施に向けた政策立案（行政幹部職員向け）」（1年次）,NA,公財,国認定,h29_youshiki3-4
国際緑化推進センタ-,1010005018507,MAFF,NA,2017-05-09,2017 May,2017,41587000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林再生技術普及事業,NA,-99,国認定,h29_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2017-05-09,2017 May,2017,56129000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国持続可能な森林経営推進事業,NA,-99,国認定,h29_youshiki1
国際緑化推進センタ-,4050005005317,MAFF,4050005005317,2017-08-25,2017 Aug,2017,12474000,0,Competitive,1,NA,"国立研究開発法人森林研究・整備機構
森林総合研究所　所長　沢田治雄
茨城県つくば市松の里１",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽１－７－１２",Goods and Services,REDDプラスに係る公開セミナーと専門家会合の企画・運営業務,NA,公財,国認定,h29_youshiki3-3
国際緑化推進センタ-,1010005018507,MAFF,NA,2018-05-08,2018 May,2018,37428000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林再生技術普及事業,NA,-99,国認定,h30_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2018-05-15,2018 May,2018,50516000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国持続可能な森林経営推進事業,NA,-99,国認定,h30_youshiki1
国際緑化推進センタ-,4050005005317,MAFF,4050005005317,2018-08-30,2018 Aug,2018,11880000,0,Competitive,2,NA,"国立研究開発法人森林研究・整備機構　森林総合研究所
所長　沢田治雄
茨城県つくば市松の里１",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽１－７－１２",Goods and Services,森林に関する国際セミナー及び専門家会合企画・運営支援業務,NA,公財,国認定,h30_youshiki3-3
国際緑化推進センタ-,1010005018507,MAFF,NA,2019-04-26,2019 Apr,2019,37428000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林再生技術普及事業,NA,-99,国認定,r1_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2019-04-26,2019 Apr,2019,50516000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国持続可能な森林経営推進事業,NA,-99,国認定,r1_youshiki1
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2019-05-13,2019 May,2019,1572469,0,Negotiated,1,0,"独立行政法人国際協力機構
東京センター所長　木野本浩之
東京都渋谷区西原2-49-5",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽１丁目７番１２号林友ビル
",Goods and Services,2019年度課題別研修　研修委託契約の締結 201984747J002　2019年度（課題別研修）「REDD＋実施に向けた政策立案（行政幹部職員向け）」,NA,公財,国認定,r1_youshiki3-4
国際緑化推進センタ-,4050005005317,MAFF,4050005005317,2019-09-20,2019 Sep,2019,11340000,0,Competitive,1,NA,"国立研究開発法人森林研究・整備機構　森林総合研究所
所長　沢田治雄
茨城県つくば市松の里１",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽１－７－１２
",Goods and Services,森林に関する国際セミナー及び専門家会合企画・運営支援業務,NA,公財,国認定,r1_youshiki3-3
国際緑化推進センタ-,1010005018507,MAFF,NA,2020-05-07,2020 May,2020,33052362,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林再生技術普及事業,NA,-99,国認定,r2_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2020-05-07,2020 May,2020,31773389,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林ナレッジ活用促進事業,NA,-99,国認定,r2_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2021-04-20,2021 Apr,2021,33419032,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林ナレッジ活用促進事業,NA,-99,国認定,r3_youshiki1
国際緑化推進センタ-,1010005018507,MAFF,NA,2021-04-20,2021 Apr,2021,34188000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林再生技術普及事業,NA,-99,国認定,r3_youshiki1
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2021-07-14,2021 Jul,2021,14901504,0,Negotiated,NA,0,"独立行政法人国際協力機構
東京センター所長 田中泉
東京都渋谷区西原2-49-5",NA,"
公益財団法人国際緑化推進センター
東京都文京区後楽１丁目７番１２号林友ビル

",Goods and Services,「REDD＋実施に向けた政策立案（行政幹部職員向け）」に係る業務委託契約,NA,-99,NA,r3_youshiki3-4
国際緑化推進センタ-,1010005018507,MAFF,NA,2021-08-30,2021 Aug,2021,4583150,0,Competitive,NA,NA,"支出負担行為担当官林野庁長官天羽隆
東京都千代田区霞が関1-2-1",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽1-7-12",Goods and Services,森林吸収源インベントリ情報整備事業（伐採木材製品（ＨＷＰ）に係る炭素蓄積変化量の算定等）,NA,-99,NA,r3_youshiki2-3
国際緑化推進センタ-,1010005018507,99,NA,2022-04-26,2022 Apr,2022,28653000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,政府開発援助国際林業協力事業費補助金／途上国森林づくり活動貢献可視化事業,NA,-99,国認定,r4_youshiki1
国際緑化推進センタ-,1010005018507,99,NA,2022-04-26,2022 Apr,2022,30376000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,政府開発援助国際林業協力事業費補助金／途上国森林ナレッジ活用促進事業,NA,-99,国認定,r4_youshiki1
国際緑化推進センタ-,1010005018507,99,NA,2023-04-25,2023 Apr,2023,28115000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林づくり活動貢献可視化事業,NA,-99,国認定,r5_youshiki1
国際緑化推進センタ-,1010005018507,99,NA,2023-04-25,2023 Apr,2023,29806000,NA,-99,NA,NA,政府開発援助国際林業協力事業費補助金,公益財団法人国際緑化推進センター,公益財団法人国際緑化推進センター,Subsidy,国際林業協力事業／途上国森林ナレッジ活用促進事業,NA,-99,国認定,r5_youshiki1
国際緑化推進センタ-,9010005014408,MOFA,9010005014408,2024-10-03,2024 Oct,2024,7319447,0,Negotiated,NA,0,"独立行政法人国際協力機構
東京センター所長
田中泉
東京都渋谷区西原2-49-5",NA,"公益財団法人国際緑化推進センター
東京都文京区後楽１丁目７番１２号林友ビル",Goods and Services,2024 年度課題別研修「持続可能な森林経営のための政策立案能力 の強化」に係る研修委託契約,NA,-99,NA,r6_youshiki3-4
国際緑化推進センタ‐,9010005014408,MOFA,9010005014408,2018-05-14,2018 May,2018,1817333,‐,Negotiated,1,0,"独立行政法人国際協力機構
東京国際センタ‐所長　木野本浩之
東京都渋谷区西原2‐49‐5",NA,"公益財団法人国際緑化推進センタ‐
東京都文京区後楽１‐７‐１２　林友ビル3階",Goods and Services,2017‐2019年度課題別研修REDD＋実施に向けた政策立案（行政幹部職員向け）に係る契約（2年次）,NA,公財,国認定,h30_youshiki3-4
